"Tabela 3170 - Pessoas de 10 anos ou mais de idade, com rendimento, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento, por sexo, situação do domicílio e grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade, com rendimento (Pessoas)"
"Bairro";"Grupo de idade";"Ano x Sexo x Situação do domicílio"
"Bairro";"Grupo de idade";"2010"
"Bairro";"Grupo de idade";"Total";"Homens";"Mulheres"
"Bairro";"Grupo de idade";"Total";"Total";"Total"
"Mangueirão - Belém (PA)";"15 a 17 anos";"230,00";"280,00";"200,00"
"Mangueirão - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"450,00"
"Mangueirão - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Mangueirão - Belém (PA)";"25 a 29 anos";"600,00";"700,00";"530,00"
"Mangueirão - Belém (PA)";"30 a 34 anos";"700,00";"800,00";"600,00"
"Mangueirão - Belém (PA)";"35 a 39 anos";"800,00";"1000,00";"650,00"
"Mangueirão - Belém (PA)";"40 a 44 anos";"800,00";"990,00";"600,00"
"Mangueirão - Belém (PA)";"45 a 49 anos";"850,00";"1000,00";"650,00"
"Mangueirão - Belém (PA)";"50 a 54 anos";"1000,00";"1200,00";"735,00"
"Mangueirão - Belém (PA)";"55 a 59 anos";"1000,00";"1200,00";"900,00"
"Mangueirão - Belém (PA)";"60 a 69 anos";"765,00";"1000,00";"510,00"
"Mangueirão - Belém (PA)";"70 anos ou mais";"510,00";"600,00";"510,00"
"Universitário - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"10 a 14 anos";"510,00";"-";"510,00"
"Universitário - Belém (PA)";"15 a 19 anos";"300,00";"300,00";"327,50"
"Universitário - Belém (PA)";"15 a 17 anos";"300,00";"300,00";"-"
"Universitário - Belém (PA)";"18 ou 19 anos";"292,50";"267,50";"327,50"
"Universitário - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"30 a 34 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"35 a 39 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"40 a 44 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"45 a 49 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"50 a 54 anos";"510,00";"555,00";"510,00"
"Universitário - Belém (PA)";"55 a 59 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Universitário - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Castanheira - Belém (PA)";"Total";"700,00";"800,00";"560,00"
"Castanheira - Belém (PA)";"10 a 14 anos";"141,00";"160,00";"130,00"
"Castanheira - Belém (PA)";"15 a 19 anos";"505,00";"510,00";"380,00"
"Castanheira - Belém (PA)";"15 a 17 anos";"268,00";"300,00";"250,00"
"Castanheira - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"510,00"
"Castanheira - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Castanheira - Belém (PA)";"25 a 29 anos";"600,00";"700,00";"512,00"
"Castanheira - Belém (PA)";"30 a 34 anos";"700,00";"800,00";"600,00"
"Castanheira - Belém (PA)";"35 a 39 anos";"750,00";"900,00";"600,00"
"Castanheira - Belém (PA)";"40 a 44 anos";"800,00";"1000,00";"700,00"
"Castanheira - Belém (PA)";"45 a 49 anos";"1000,00";"1000,00";"780,00"
"Castanheira - Belém (PA)";"50 a 54 anos";"1000,00";"1000,00";"800,00"
"Castanheira - Belém (PA)";"55 a 59 anos";"985,00";"1010,00";"710,00"
"Castanheira - Belém (PA)";"60 a 69 anos";"800,00";"1010,00";"530,00"
"Castanheira - Belém (PA)";"70 anos ou mais";"510,00";"700,00";"510,00"
"Guanabara - Belém (PA)";"Total";"510,00";"575,00";"510,00"
"Guanabara - Belém (PA)";"10 a 14 anos";"67,50";"66,00";"69,00"
"Guanabara - Belém (PA)";"15 a 19 anos";"275,00";"250,00";"300,00"
"Guanabara - Belém (PA)";"15 a 17 anos";"300,00";"400,00";"300,00"
"Guanabara - Belém (PA)";"18 ou 19 anos";"250,00";"225,00";"250,00"
"Guanabara - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Guanabara - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Guanabara - Belém (PA)";"30 a 34 anos";"510,00";"603,00";"510,00"
"Guanabara - Belém (PA)";"35 a 39 anos";"600,00";"750,00";"510,00"
"Guanabara - Belém (PA)";"40 a 44 anos";"535,00";"750,00";"510,00"
"Guanabara - Belém (PA)";"45 a 49 anos";"800,00";"800,00";"510,00"
"Guanabara - Belém (PA)";"50 a 54 anos";"510,00";"555,00";"510,00"
"Guanabara - Belém (PA)";"55 a 59 anos";"510,00";"800,00";"510,00"
"Guanabara - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Guanabara - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"10 a 14 anos";"90,00";"112,00";"65,00"
"Águas Lindas - Belém (PA)";"15 a 19 anos";"350,00";"500,00";"204,00"
"Águas Lindas - Belém (PA)";"15 a 17 anos";"200,00";"200,00";"150,00"
"Águas Lindas - Belém (PA)";"18 ou 19 anos";"500,00";"510,00";"350,00"
"Águas Lindas - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"30 a 34 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"Águas Lindas - Belém (PA)";"40 a 44 anos";"510,00";"600,00";"510,00"
"Águas Lindas - Belém (PA)";"45 a 49 anos";"510,00";"600,00";"510,00"
"Águas Lindas - Belém (PA)";"50 a 54 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"55 a 59 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Águas Lindas - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"10 a 14 anos";"90,00";"90,00";"70,00"
"Aurá - Belém (PA)";"15 a 19 anos";"335,00";"400,00";"255,00"
"Aurá - Belém (PA)";"15 a 17 anos";"255,00";"300,00";"227,50"
"Aurá - Belém (PA)";"18 ou 19 anos";"400,00";"450,00";"255,00"
"Aurá - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"400,00"
"Aurá - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"500,00"
"Aurá - Belém (PA)";"30 a 34 anos";"510,00";"510,00";"500,00"
"Aurá - Belém (PA)";"35 a 39 anos";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"40 a 44 anos";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"45 a 49 anos";"510,00";"600,00";"510,00"
"Aurá - Belém (PA)";"50 a 54 anos";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"55 a 59 anos";"510,00";"510,00";"510,00"
"Aurá - Belém (PA)";"60 a 69 anos";"510,00";"520,00";"510,00"
"Aurá - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Bengui - Belém (PA)";"Total";"510,00";"515,00";"510,00"
"Bengui - Belém (PA)";"10 a 14 anos";"90,00";"90,00";"70,00"
"Bengui - Belém (PA)";"15 a 19 anos";"350,00";"440,00";"255,50"
"Bengui - Belém (PA)";"15 a 17 anos";"250,00";"267,50";"200,00"
"Bengui - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"300,00"
"Bengui - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Bengui - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Bengui - Belém (PA)";"30 a 34 anos";"510,00";"600,00";"510,00"
"Bengui - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"Bengui - Belém (PA)";"40 a 44 anos";"510,00";"615,00";"510,00"
"Bengui - Belém (PA)";"45 a 49 anos";"580,00";"700,00";"510,00"
"Bengui - Belém (PA)";"50 a 54 anos";"510,00";"720,00";"510,00"
"Bengui - Belém (PA)";"55 a 59 anos";"510,00";"700,00";"510,00"
"Bengui - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Bengui - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"10 a 14 anos";"116,00";"112,00";"200,00"
"Cabanagem - Belém (PA)";"15 a 19 anos";"500,00";"510,00";"300,00"
"Cabanagem - Belém (PA)";"15 a 17 anos";"260,00";"300,00";"200,00"
"Cabanagem - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"400,00"
"Cabanagem - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"30 a 34 anos";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"Cabanagem - Belém (PA)";"40 a 44 anos";"510,00";"600,00";"510,00"
"Cabanagem - Belém (PA)";"45 a 49 anos";"510,00";"600,00";"510,00"
"Cabanagem - Belém (PA)";"50 a 54 anos";"510,00";"600,00";"510,00"
"Cabanagem - Belém (PA)";"55 a 59 anos";"510,00";"600,00";"510,00"
"Cabanagem - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Cabanagem - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Coqueiro - Belém (PA)";"Total";"750,00";"800,00";"600,00"
"Coqueiro - Belém (PA)";"10 a 14 anos";"200,00";"200,00";"150,00"
"Coqueiro - Belém (PA)";"15 a 19 anos";"510,00";"510,00";"410,00"
"Coqueiro - Belém (PA)";"15 a 17 anos";"317,50";"400,00";"252,50"
"Coqueiro - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"510,00"
"Coqueiro - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Coqueiro - Belém (PA)";"25 a 29 anos";"600,00";"725,00";"520,00"
"Coqueiro - Belém (PA)";"30 a 34 anos";"720,00";"800,00";"600,00"
"Coqueiro - Belém (PA)";"35 a 39 anos";"800,00";"1000,00";"600,00"
"Coqueiro - Belém (PA)";"40 a 44 anos";"900,00";"1000,00";"704,00"
"Coqueiro - Belém (PA)";"45 a 49 anos";"1000,00";"1100,00";"800,00"
"Coqueiro - Belém (PA)";"50 a 54 anos";"1000,00";"1100,00";"800,00"
"Coqueiro - Belém (PA)";"55 a 59 anos";"1020,00";"1200,00";"893,00"
"Coqueiro - Belém (PA)";"60 a 69 anos";"1000,00";"1200,00";"700,00"
"Coqueiro - Belém (PA)";"70 anos ou mais";"510,00";"625,00";"510,00"
"Parque Verde - Belém (PA)";"Total";"600,00";"700,00";"510,00"
"Parque Verde - Belém (PA)";"10 a 14 anos";"100,00";"116,00";"90,00"
"Parque Verde - Belém (PA)";"15 a 19 anos";"500,00";"510,00";"400,00"
"Parque Verde - Belém (PA)";"15 a 17 anos";"255,00";"300,00";"250,00"
"Parque Verde - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"510,00"
"Parque Verde - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Parque Verde - Belém (PA)";"25 a 29 anos";"510,00";"600,00";"510,00"
"Parque Verde - Belém (PA)";"30 a 34 anos";"600,00";"700,00";"510,00"
"Parque Verde - Belém (PA)";"35 a 39 anos";"700,00";"800,00";"560,00"
"Parque Verde - Belém (PA)";"40 a 44 anos";"750,00";"800,00";"600,00"
"Parque Verde - Belém (PA)";"45 a 49 anos";"800,00";"1000,00";"600,00"
"Parque Verde - Belém (PA)";"50 a 54 anos";"800,00";"1000,00";"600,00"
"Parque Verde - Belém (PA)";"55 a 59 anos";"900,00";"1020,00";"600,00"
"Parque Verde - Belém (PA)";"60 a 69 anos";"700,00";"900,00";"510,00"
"Parque Verde - Belém (PA)";"70 anos ou mais";"510,00";"650,00";"510,00"
"Pratinha - Belém (PA)";"Total";"510,00";"520,00";"510,00"
"Pratinha - Belém (PA)";"10 a 14 anos";"106,00";"120,00";"90,00"
"Pratinha - Belém (PA)";"15 a 19 anos";"400,00";"480,00";"255,00"
"Pratinha - Belém (PA)";"15 a 17 anos";"240,00";"235,00";"250,00"
"Pratinha - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"256,00"
"Pratinha - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Pratinha - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Pratinha - Belém (PA)";"30 a 34 anos";"510,00";"520,00";"510,00"
"Pratinha - Belém (PA)";"35 a 39 anos";"520,00";"700,00";"510,00"
"Pratinha - Belém (PA)";"40 a 44 anos";"570,00";"700,00";"510,00"
"Pratinha - Belém (PA)";"45 a 49 anos";"520,00";"700,00";"510,00"
"Pratinha - Belém (PA)";"50 a 54 anos";"600,00";"700,00";"510,00"
"Pratinha - Belém (PA)";"55 a 59 anos";"520,00";"675,00";"510,00"
"Pratinha - Belém (PA)";"60 a 69 anos";"510,00";"585,00";"510,00"
"Pratinha - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"São Clemente - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"São Clemente - Belém (PA)";"10 a 14 anos";"101,00";"110,00";"100,00"
"São Clemente - Belém (PA)";"15 a 19 anos";"510,00";"510,00";"300,00"
"São Clemente - Belém (PA)";"15 a 17 anos";"420,00";"510,00";"234,00"
"São Clemente - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"400,00"
"São Clemente - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"São Clemente - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"São Clemente - Belém (PA)";"30 a 34 anos";"510,00";"600,00";"510,00"
"São Clemente - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"São Clemente - Belém (PA)";"40 a 44 anos";"520,00";"600,00";"510,00"
"São Clemente - Belém (PA)";"45 a 49 anos";"510,00";"600,00";"510,00"
"São Clemente - Belém (PA)";"50 a 54 anos";"510,00";"600,00";"510,00"
"São Clemente - Belém (PA)";"55 a 59 anos";"510,00";"510,00";"500,00"
"São Clemente - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"São Clemente - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Tapanã - Belém (PA)";"Total";"510,00";"600,00";"510,00"
"Tapanã - Belém (PA)";"10 a 14 anos";"100,00";"100,00";"100,00"
"Tapanã - Belém (PA)";"15 a 19 anos";"400,00";"510,00";"256,00"
"Tapanã - Belém (PA)";"15 a 17 anos";"250,00";"300,00";"200,00"
"Tapanã - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"300,00"
"Tapanã - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Tapanã - Belém (PA)";"25 a 29 anos";"510,00";"550,00";"510,00"
"Tapanã - Belém (PA)";"30 a 34 anos";"510,00";"600,00";"510,00"
"Tapanã - Belém (PA)";"35 a 39 anos";"600,00";"700,00";"510,00"
"Tapanã - Belém (PA)";"40 a 44 anos";"600,00";"720,00";"510,00"
"Tapanã - Belém (PA)";"45 a 49 anos";"600,00";"800,00";"510,00"
"Tapanã - Belém (PA)";"50 a 54 anos";"600,00";"800,00";"510,00"
"Tapanã - Belém (PA)";"55 a 59 anos";"670,00";"800,00";"510,00"
"Tapanã - Belém (PA)";"60 a 69 anos";"510,00";"600,00";"510,00"
"Tapanã - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Una - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Una - Belém (PA)";"10 a 14 anos";"150,00";"106,00";"200,00"
"Una - Belém (PA)";"15 a 19 anos";"500,00";"510,00";"500,00"
"Una - Belém (PA)";"15 a 17 anos";"350,00";"400,00";"300,00"
"Una - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"510,00"
"Una - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Una - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Una - Belém (PA)";"30 a 34 anos";"510,00";"530,00";"510,00"
"Una - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"Una - Belém (PA)";"40 a 44 anos";"520,00";"600,00";"510,00"
"Una - Belém (PA)";"45 a 49 anos";"510,00";"600,00";"510,00"
"Una - Belém (PA)";"50 a 54 anos";"550,00";"750,00";"510,00"
"Una - Belém (PA)";"55 a 59 anos";"600,00";"765,00";"510,00"
"Una - Belém (PA)";"60 a 69 anos";"510,00";"600,00";"510,00"
"Una - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Águas Negras - Belém (PA)";"Total";"510,00";"600,00";"510,00"
"Águas Negras - Belém (PA)";"10 a 14 anos";"90,00";"110,00";"90,00"
"Águas Negras - Belém (PA)";"15 a 19 anos";"250,00";"400,00";"190,00"
"Águas Negras - Belém (PA)";"15 a 17 anos";"147,00";"170,00";"120,00"
"Águas Negras - Belém (PA)";"18 ou 19 anos";"400,00";"425,00";"270,00"
"Águas Negras - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Águas Negras - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Águas Negras - Belém (PA)";"30 a 34 anos";"510,00";"650,00";"510,00"
"Águas Negras - Belém (PA)";"35 a 39 anos";"600,00";"700,00";"510,00"
"Águas Negras - Belém (PA)";"40 a 44 anos";"600,00";"750,00";"510,00"
"Águas Negras - Belém (PA)";"45 a 49 anos";"640,00";"800,00";"510,00"
"Águas Negras - Belém (PA)";"50 a 54 anos";"600,00";"800,00";"510,00"
"Águas Negras - Belém (PA)";"55 a 59 anos";"510,00";"700,00";"510,00"
"Águas Negras - Belém (PA)";"60 a 69 anos";"510,00";"600,00";"510,00"
"Águas Negras - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Agulha - Belém (PA)";"Total";"510,00";"600,00";"510,00"
"Agulha - Belém (PA)";"10 a 14 anos";"107,00";"120,00";"102,00"
"Agulha - Belém (PA)";"15 a 19 anos";"300,00";"400,00";"300,00"
"Agulha - Belém (PA)";"15 a 17 anos";"250,00";"250,00";"160,00"
"Agulha - Belém (PA)";"18 ou 19 anos";"490,00";"510,00";"320,00"
"Agulha - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Agulha - Belém (PA)";"25 a 29 anos";"510,00";"600,00";"510,00"
"Agulha - Belém (PA)";"30 a 34 anos";"510,00";"650,00";"510,00"
"Agulha - Belém (PA)";"35 a 39 anos";"600,00";"700,00";"510,00"
"Agulha - Belém (PA)";"40 a 44 anos";"600,00";"710,00";"510,00"
"Agulha - Belém (PA)";"45 a 49 anos";"650,00";"900,00";"510,00"
"Agulha - Belém (PA)";"50 a 54 anos";"600,00";"800,00";"510,00"
"Agulha - Belém (PA)";"55 a 59 anos";"600,00";"800,00";"510,00"
"Agulha - Belém (PA)";"60 a 69 anos";"510,00";"630,00";"510,00"
"Agulha - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"Total";"510,00";"652,50";"510,00"
"Campina de Icoaraci - Belém (PA)";"10 a 14 anos";"100,00";"100,00";"100,00"
"Campina de Icoaraci - Belém (PA)";"15 a 19 anos";"300,00";"510,00";"235,00"
"Campina de Icoaraci - Belém (PA)";"15 a 17 anos";"212,00";"240,00";"200,00"
"Campina de Icoaraci - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"300,00"
"Campina de Icoaraci - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"25 a 29 anos";"510,00";"600,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"30 a 34 anos";"570,00";"650,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"35 a 39 anos";"600,00";"730,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"40 a 44 anos";"600,00";"800,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"45 a 49 anos";"670,00";"800,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"50 a 54 anos";"700,00";"800,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"55 a 59 anos";"740,00";"1000,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"60 a 69 anos";"515,00";"850,00";"510,00"
"Campina de Icoaraci - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Cruzeiro - Belém (PA)";"Total";"510,00";"660,00";"510,00"
"Cruzeiro - Belém (PA)";"10 a 14 anos";"120,00";"200,00";"100,00"
"Cruzeiro - Belém (PA)";"15 a 19 anos";"335,00";"400,00";"252,50"
"Cruzeiro - Belém (PA)";"15 a 17 anos";"252,50";"255,00";"238,00"
"Cruzeiro - Belém (PA)";"18 ou 19 anos";"400,00";"510,00";"255,00"
"Cruzeiro - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Cruzeiro - Belém (PA)";"25 a 29 anos";"510,00";"570,00";"510,00"
"Cruzeiro - Belém (PA)";"30 a 34 anos";"600,00";"746,50";"510,00"
"Cruzeiro - Belém (PA)";"35 a 39 anos";"600,00";"700,00";"510,00"
"Cruzeiro - Belém (PA)";"40 a 44 anos";"700,00";"800,00";"510,00"
"Cruzeiro - Belém (PA)";"45 a 49 anos";"600,00";"800,00";"510,00"
"Cruzeiro - Belém (PA)";"50 a 54 anos";"720,00";"900,00";"510,00"
"Cruzeiro - Belém (PA)";"55 a 59 anos";"765,00";"800,00";"600,00"
"Cruzeiro - Belém (PA)";"60 a 69 anos";"510,00";"800,00";"510,00"
"Cruzeiro - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Maracacuera - Belém (PA)";"Total";"510,00";"515,00";"510,00"
"Maracacuera - Belém (PA)";"10 a 14 anos";"100,00";"112,00";"90,00"
"Maracacuera - Belém (PA)";"15 a 19 anos";"310,00";"400,00";"185,00"
"Maracacuera - Belém (PA)";"15 a 17 anos";"200,00";"250,00";"100,50"
"Maracacuera - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"200,00"
"Maracacuera - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Maracacuera - Belém (PA)";"25 a 29 anos";"510,00";"522,00";"510,00"
"Maracacuera - Belém (PA)";"30 a 34 anos";"510,00";"550,00";"510,00"
"Maracacuera - Belém (PA)";"35 a 39 anos";"510,00";"610,00";"500,00"
"Maracacuera - Belém (PA)";"40 a 44 anos";"510,00";"700,00";"510,00"
"Maracacuera - Belém (PA)";"45 a 49 anos";"510,00";"730,00";"510,00"
"Maracacuera - Belém (PA)";"50 a 54 anos";"510,00";"700,00";"510,00"
"Maracacuera - Belém (PA)";"55 a 59 anos";"510,00";"600,00";"510,00"
"Maracacuera - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Maracacuera - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"10 a 14 anos";"60,00";"112,00";"51,00"
"Paracuri - Belém (PA)";"15 a 19 anos";"300,00";"465,00";"200,00"
"Paracuri - Belém (PA)";"15 a 17 anos";"160,00";"260,00";"110,00"
"Paracuri - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"470,00"
"Paracuri - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"400,00"
"Paracuri - Belém (PA)";"30 a 34 anos";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"35 a 39 anos";"510,00";"600,00";"510,00"
"Paracuri - Belém (PA)";"40 a 44 anos";"510,00";"670,00";"510,00"
"Paracuri - Belém (PA)";"45 a 49 anos";"510,00";"652,50";"510,00"
"Paracuri - Belém (PA)";"50 a 54 anos";"510,00";"600,00";"510,00"
"Paracuri - Belém (PA)";"55 a 59 anos";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Paracuri - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Parque Guajará - Belém (PA)";"Total";"510,00";"510,00";"510,00"
"Parque Guajará - Belém (PA)";"10 a 14 anos";"66,00";"80,00";"65,00"
"Parque Guajará - Belém (PA)";"15 a 19 anos";"300,00";"400,00";"200,00"
"Parque Guajará - Belém (PA)";"15 a 17 anos";"200,00";"240,00";"200,00"
"Parque Guajará - Belém (PA)";"18 ou 19 anos";"450,00";"510,00";"250,00"
"Parque Guajará - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Parque Guajará - Belém (PA)";"25 a 29 anos";"510,00";"510,00";"510,00"
"Parque Guajará - Belém (PA)";"30 a 34 anos";"510,00";"560,00";"510,00"
"Parque Guajará - Belém (PA)";"35 a 39 anos";"510,00";"650,00";"510,00"
"Parque Guajará - Belém (PA)";"40 a 44 anos";"510,00";"630,00";"510,00"
"Parque Guajará - Belém (PA)";"45 a 49 anos";"510,00";"700,00";"510,00"
"Parque Guajará - Belém (PA)";"50 a 54 anos";"570,00";"700,00";"510,00"
"Parque Guajará - Belém (PA)";"55 a 59 anos";"510,00";"737,50";"510,00"
"Parque Guajará - Belém (PA)";"60 a 69 anos";"510,00";"510,00";"510,00"
"Parque Guajará - Belém (PA)";"70 anos ou mais";"510,00";"510,00";"510,00"
"Ponta Grossa - Belém (PA)";"Total";"600,00";"800,00";"510,00"
"Ponta Grossa - Belém (PA)";"10 a 14 anos";"105,00";"106,00";"105,00"
"Ponta Grossa - Belém (PA)";"15 a 19 anos";"342,50";"400,00";"300,00"
"Ponta Grossa - Belém (PA)";"15 a 17 anos";"247,50";"268,00";"200,00"
"Ponta Grossa - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"400,00"
"Ponta Grossa - Belém (PA)";"20 a 24 anos";"510,00";"510,00";"510,00"
"Ponta Grossa - Belém (PA)";"25 a 29 anos";"600,00";"700,00";"510,00"
"Ponta Grossa - Belém (PA)";"30 a 34 anos";"600,00";"800,00";"510,00"
"Ponta Grossa - Belém (PA)";"35 a 39 anos";"750,00";"900,00";"598,00"
"Ponta Grossa - Belém (PA)";"40 a 44 anos";"780,00";"800,00";"600,00"
"Ponta Grossa - Belém (PA)";"45 a 49 anos";"800,00";"1000,00";"561,00"
"Ponta Grossa - Belém (PA)";"50 a 54 anos";"800,00";"1000,00";"600,00"
"Ponta Grossa - Belém (PA)";"55 a 59 anos";"800,00";"1000,00";"510,00"
"Ponta Grossa - Belém (PA)";"60 a 69 anos";"700,00";"1000,00";"510,00"
"Ponta Grossa - Belém (PA)";"70 anos ou mais";"510,00";"741,00";"510,00"
"Tenoné - Belém (PA)";"Total";"510,00";"600,00";"510,00"
"Tenoné - Belém (PA)";"10 a 14 anos";"61,00";"62,00";"60,50"
"Tenoné - Belém (PA)";"15 a 19 anos";"300,00";"300,00";"250,00"
"Tenoné - Belém (PA)";"15 a 17 anos";"200,00";"250,00";"120,00"
"Tenoné - Belém (PA)";"18 ou 19 anos";"500,00";"510,00";"480,00"
