"Tabela 3170 - Pessoas de 10 anos ou mais de idade, com rendimento, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento, por sexo, situação do domicílio e grupos de idade"
"Variável - Valor do rendimento nominal médio mensal das pessoas de 10 anos ou mais de idade, com rendimento (Reais)"
"Bairro";"Grupo de idade";"Ano x Sexo x Situação do domicílio"
"Bairro";"Grupo de idade";"2010"
"Bairro";"Grupo de idade";"Total";"Homens";"Mulheres"
"Bairro";"Grupo de idade";"Total";"Total";"Total"
"Umarizal - Belém (PA)";"25 a 29 anos";"1872,45";"2090,58";"1662,96"
"Umarizal - Belém (PA)";"30 a 34 anos";"2794,61";"3214,85";"2391,17"
"Umarizal - Belém (PA)";"35 a 39 anos";"3084,37";"3660,22";"2569,07"
"Umarizal - Belém (PA)";"40 a 44 anos";"3486,83";"4249,24";"2785,15"
"Umarizal - Belém (PA)";"45 a 49 anos";"3628,55";"4211,96";"3060,72"
"Umarizal - Belém (PA)";"50 a 54 anos";"4119,19";"5085,47";"3293,77"
"Umarizal - Belém (PA)";"55 a 59 anos";"4170,60";"5087,56";"3341,33"
"Umarizal - Belém (PA)";"60 a 69 anos";"3701,44";"4949,46";"2707,45"
"Umarizal - Belém (PA)";"70 anos ou mais";"2511,45";"3541,18";"1958,75"
"Barreiro - Belém (PA)";"Total";"614,42";"679,72";"532,37"
"Barreiro - Belém (PA)";"10 a 14 anos";"172,73";"184,66";"163,16"
"Barreiro - Belém (PA)";"15 a 19 anos";"361,36";"410,43";"287,88"
"Barreiro - Belém (PA)";"15 a 17 anos";"273,59";"317,76";"222,68"
"Barreiro - Belém (PA)";"18 ou 19 anos";"421,50";"463,25";"346,11"
"Barreiro - Belém (PA)";"20 a 24 anos";"507,50";"553,24";"439,32"
"Barreiro - Belém (PA)";"25 a 29 anos";"583,50";"642,05";"503,54"
"Barreiro - Belém (PA)";"30 a 34 anos";"595,16";"647,31";"527,06"
"Barreiro - Belém (PA)";"35 a 39 anos";"630,12";"682,99";"561,64"
"Barreiro - Belém (PA)";"40 a 44 anos";"688,19";"759,89";"602,71"
"Barreiro - Belém (PA)";"45 a 49 anos";"722,54";"836,89";"588,24"
"Barreiro - Belém (PA)";"50 a 54 anos";"716,54";"820,45";"578,45"
"Barreiro - Belém (PA)";"55 a 59 anos";"729,46";"840,15";"583,05"
"Barreiro - Belém (PA)";"60 a 69 anos";"693,92";"768,19";"613,95"
"Barreiro - Belém (PA)";"70 anos ou mais";"631,78";"710,96";"578,99"
"Maracangalha - Belém (PA)";"Total";"937,92";"1093,19";"756,91"
"Maracangalha - Belém (PA)";"10 a 14 anos";"173,13";"184,29";"164,36"
"Maracangalha - Belém (PA)";"15 a 19 anos";"399,63";"427,94";"360,50"
"Maracangalha - Belém (PA)";"15 a 17 anos";"300,05";"323,57";"268,07"
"Maracangalha - Belém (PA)";"18 ou 19 anos";"475,40";"506,38";"432,03"
"Maracangalha - Belém (PA)";"20 a 24 anos";"669,07";"738,63";"575,52"
"Maracangalha - Belém (PA)";"25 a 29 anos";"793,57";"861,09";"704,50"
"Maracangalha - Belém (PA)";"30 a 34 anos";"885,79";"994,45";"758,00"
"Maracangalha - Belém (PA)";"35 a 39 anos";"984,44";"1157,36";"763,24"
"Maracangalha - Belém (PA)";"40 a 44 anos";"1067,66";"1239,29";"872,33"
"Maracangalha - Belém (PA)";"45 a 49 anos";"1187,09";"1459,99";"872,24"
"Maracangalha - Belém (PA)";"50 a 54 anos";"1184,96";"1444,31";"834,82"
"Maracangalha - Belém (PA)";"55 a 59 anos";"1281,51";"1573,02";"962,40"
"Maracangalha - Belém (PA)";"60 a 69 anos";"1094,37";"1336,81";"869,15"
"Maracangalha - Belém (PA)";"70 anos ou mais";"748,85";"848,87";"680,45"
"Miramar - Belém (PA)";"Total";"1208,26";"1421,39";"953,92"
"Miramar - Belém (PA)";"10 a 14 anos";"135,33";"104,67";"150,67"
"Miramar - Belém (PA)";"15 a 19 anos";"321,63";"341,00";"296,71"
"Miramar - Belém (PA)";"15 a 17 anos";"255,11";"160,80";"373,00"
"Miramar - Belém (PA)";"18 ou 19 anos";"407,14";"566,25";"195,00"
"Miramar - Belém (PA)";"20 a 24 anos";"766,00";"574,00";"958,00"
"Miramar - Belém (PA)";"25 a 29 anos";"1167,14";"713,85";"1560,00"
"Miramar - Belém (PA)";"30 a 34 anos";"1340,79";"1664,75";"926,12"
"Miramar - Belém (PA)";"35 a 39 anos";"829,78";"891,28";"750,71"
"Miramar - Belém (PA)";"40 a 44 anos";"1777,08";"2495,71";"771,00"
"Miramar - Belém (PA)";"45 a 49 anos";"1696,96";"2144,29";"1215,23"
"Miramar - Belém (PA)";"50 a 54 anos";"1004,69";"964,00";"1072,50"
"Miramar - Belém (PA)";"55 a 59 anos";"2680,00";"3587,14";"1410,00"
"Miramar - Belém (PA)";"60 a 69 anos";"1215,71";"1437,78";"816,00"
"Miramar - Belém (PA)";"70 anos ou mais";"715,00";"490,00";"940,00"
"Curió-Utinga - Belém (PA)";"Total";"1178,79";"1318,85";"1028,86"
"Curió-Utinga - Belém (PA)";"10 a 14 anos";"266,82";"247,30";"300,48"
"Curió-Utinga - Belém (PA)";"15 a 19 anos";"459,00";"525,09";"374,22"
"Curió-Utinga - Belém (PA)";"15 a 17 anos";"378,73";"452,33";"281,70"
"Curió-Utinga - Belém (PA)";"18 ou 19 anos";"517,49";"579,19";"439,87"
"Curió-Utinga - Belém (PA)";"20 a 24 anos";"692,53";"736,96";"639,18"
"Curió-Utinga - Belém (PA)";"25 a 29 anos";"912,62";"949,55";"868,78"
"Curió-Utinga - Belém (PA)";"30 a 34 anos";"987,28";"1067,70";"893,21"
"Curió-Utinga - Belém (PA)";"35 a 39 anos";"1055,18";"1191,12";"913,54"
"Curió-Utinga - Belém (PA)";"40 a 44 anos";"1222,37";"1432,46";"992,88"
"Curió-Utinga - Belém (PA)";"45 a 49 anos";"1427,73";"1595,60";"1245,27"
"Curió-Utinga - Belém (PA)";"50 a 54 anos";"1663,94";"1966,01";"1329,92"
"Curió-Utinga - Belém (PA)";"55 a 59 anos";"1790,58";"2034,04";"1515,84"
"Curió-Utinga - Belém (PA)";"60 a 69 anos";"1623,95";"1989,86";"1333,13"
"Curió-Utinga - Belém (PA)";"70 anos ou mais";"1340,78";"1577,83";"1165,51"
"Val-de-Cães - Belém (PA)";"Total";"2800,99";"3354,67";"2136,24"
"Val-de-Cães - Belém (PA)";"10 a 14 anos";"304,25";"357,94";"243,40"
"Val-de-Cães - Belém (PA)";"15 a 19 anos";"537,05";"569,00";"509,78"
"Val-de-Cães - Belém (PA)";"15 a 17 anos";"363,82";"359,06";"370,17"
"Val-de-Cães - Belém (PA)";"18 ou 19 anos";"638,10";"745,79";"567,55"
"Val-de-Cães - Belém (PA)";"20 a 24 anos";"901,59";"881,58";"924,83"
"Val-de-Cães - Belém (PA)";"25 a 29 anos";"1848,13";"2018,40";"1637,74"
"Val-de-Cães - Belém (PA)";"30 a 34 anos";"2053,06";"2610,21";"1441,50"
"Val-de-Cães - Belém (PA)";"35 a 39 anos";"2890,95";"3190,37";"2436,56"
"Val-de-Cães - Belém (PA)";"40 a 44 anos";"3174,59";"3684,72";"2362,91"
"Val-de-Cães - Belém (PA)";"45 a 49 anos";"3366,79";"4093,14";"2338,58"
"Val-de-Cães - Belém (PA)";"50 a 54 anos";"3986,50";"4993,21";"3015,75"
"Val-de-Cães - Belém (PA)";"55 a 59 anos";"4085,89";"5047,30";"2927,55"
"Val-de-Cães - Belém (PA)";"60 a 69 anos";"3806,29";"5029,86";"2731,03"
"Val-de-Cães - Belém (PA)";"70 anos ou mais";"3408,95";"4358,39";"2552,58"
"Mangueirão - Belém (PA)";"Total";"1274,01";"1453,37";"1073,09"
"Mangueirão - Belém (PA)";"10 a 14 anos";"272,51";"287,78";"255,21"
"Mangueirão - Belém (PA)";"15 a 19 anos";"411,44";"459,60";"356,58"
"Mangueirão - Belém (PA)";"15 a 17 anos";"308,85";"393,27";"229,36"
"Mangueirão - Belém (PA)";"18 ou 19 anos";"474,18";"494,62";"447,99"
"Mangueirão - Belém (PA)";"20 a 24 anos";"721,58";"780,97";"642,80"
"Mangueirão - Belém (PA)";"25 a 29 anos";"1030,13";"1098,48";"948,78"
"Mangueirão - Belém (PA)";"30 a 34 anos";"1169,64";"1299,44";"1021,72"
"Mangueirão - Belém (PA)";"35 a 39 anos";"1400,61";"1609,11";"1151,42"
"Mangueirão - Belém (PA)";"40 a 44 anos";"1456,14";"1720,81";"1149,60"
"Mangueirão - Belém (PA)";"45 a 49 anos";"1535,81";"1740,62";"1307,56"
"Mangueirão - Belém (PA)";"50 a 54 anos";"1778,30";"2147,33";"1352,72"
"Mangueirão - Belém (PA)";"55 a 59 anos";"1773,61";"1990,26";"1541,71"
"Mangueirão - Belém (PA)";"60 a 69 anos";"1560,27";"1948,32";"1222,71"
"Mangueirão - Belém (PA)";"70 anos ou mais";"1202,17";"1498,75";"1011,76"
"Universitário - Belém (PA)";"Total";"627,33";"664,98";"564,77"
"Universitário - Belém (PA)";"10 a 14 anos";"510,00";"-";"510,00"
"Universitário - Belém (PA)";"15 a 19 anos";"341,44";"344,27";"335,20"
"Universitário - Belém (PA)";"15 a 17 anos";"344,58";"344,58";"-"
"Universitário - Belém (PA)";"18 ou 19 anos";"339,55";"343,90";"335,20"
"Universitário - Belém (PA)";"20 a 24 anos";"521,43";"527,71";"500,36"
"Universitário - Belém (PA)";"25 a 29 anos";"594,10";"592,88";"596,14"
"Universitário - Belém (PA)";"30 a 34 anos";"586,63";"615,31";"538,21"
"Universitário - Belém (PA)";"35 a 39 anos";"628,95";"646,72";"605,66"
"Universitário - Belém (PA)";"40 a 44 anos";"806,60";"888,03";"685,98"
"Universitário - Belém (PA)";"45 a 49 anos";"727,05";"840,48";"563,49"
"Universitário - Belém (PA)";"50 a 54 anos";"667,17";"815,95";"457,78"
"Universitário - Belém (PA)";"55 a 59 anos";"606,74";"719,63";"416,25"
"Universitário - Belém (PA)";"60 a 69 anos";"587,08";"683,57";"452,00"
"Universitário - Belém (PA)";"70 anos ou mais";"595,00";"510,00";"736,67"
"Castanheira - Belém (PA)";"Total";"1206,64";"1342,21";"1056,82"
"Castanheira - Belém (PA)";"10 a 14 anos";"271,10";"284,75";"255,13"
"Castanheira - Belém (PA)";"15 a 19 anos";"446,54";"479,06";"409,99"
"Castanheira - Belém (PA)";"15 a 17 anos";"325,12";"337,86";"313,15"
"Castanheira - Belém (PA)";"18 ou 19 anos";"521,00";"554,44";"479,01"
"Castanheira - Belém (PA)";"20 a 24 anos";"700,89";"755,88";"635,53"
"Castanheira - Belém (PA)";"25 a 29 anos";"913,09";"935,79";"882,61"
"Castanheira - Belém (PA)";"30 a 34 anos";"1115,07";"1236,87";"969,61"
"Castanheira - Belém (PA)";"35 a 39 anos";"1186,68";"1376,84";"944,86"
"Castanheira - Belém (PA)";"40 a 44 anos";"1282,43";"1452,75";"1100,94"
"Castanheira - Belém (PA)";"45 a 49 anos";"1486,57";"1687,23";"1251,18"
"Castanheira - Belém (PA)";"50 a 54 anos";"1502,81";"1636,77";"1347,07"
"Castanheira - Belém (PA)";"55 a 59 anos";"1644,21";"1729,39";"1559,46"
"Castanheira - Belém (PA)";"60 a 69 anos";"1726,08";"2097,62";"1409,57"
"Castanheira - Belém (PA)";"70 anos ou mais";"1247,25";"1577,43";"1022,22"
"Guanabara - Belém (PA)";"Total";"743,17";"836,90";"616,44"
"Guanabara - Belém (PA)";"10 a 14 anos";"160,00";"83,67";"236,33"
"Guanabara - Belém (PA)";"15 a 19 anos";"349,45";"381,54";"289,86"
"Guanabara - Belém (PA)";"15 a 17 anos";"395,71";"523,33";"300,00"
"Guanabara - Belém (PA)";"18 ou 19 anos";"324,54";"339,00";"276,33"
"Guanabara - Belém (PA)";"20 a 24 anos";"547,05";"600,11";"451,05"
"Guanabara - Belém (PA)";"25 a 29 anos";"654,26";"738,96";"478,00"
"Guanabara - Belém (PA)";"30 a 34 anos";"794,47";"939,86";"580,03"
"Guanabara - Belém (PA)";"35 a 39 anos";"854,91";"1033,96";"658,39"
"Guanabara - Belém (PA)";"40 a 44 anos";"854,12";"1001,52";"616,00"
"Guanabara - Belém (PA)";"45 a 49 anos";"846,91";"919,29";"770,00"
"Guanabara - Belém (PA)";"50 a 54 anos";"823,81";"896,63";"731,84"
"Guanabara - Belém (PA)";"55 a 59 anos";"897,45";"899,00";"896,32"
"Guanabara - Belém (PA)";"60 a 69 anos";"770,59";"848,31";"657,55"
"Guanabara - Belém (PA)";"70 anos ou mais";"693,77";"776,50";"643,64"
"Águas Lindas - Belém (PA)";"Total";"621,72";"702,13";"516,40"
"Águas Lindas - Belém (PA)";"10 a 14 anos";"156,37";"180,00";"130,16"
"Águas Lindas - Belém (PA)";"15 a 19 anos";"384,45";"447,89";"281,66"
"Águas Lindas - Belém (PA)";"15 a 17 anos";"265,38";"322,18";"196,35"
"Águas Lindas - Belém (PA)";"18 ou 19 anos";"472,83";"524,29";"368,30"
"Águas Lindas - Belém (PA)";"20 a 24 anos";"536,18";"597,20";"436,13"
"Águas Lindas - Belém (PA)";"25 a 29 anos";"581,25";"630,16";"507,14"
"Águas Lindas - Belém (PA)";"30 a 34 anos";"603,24";"667,35";"521,38"
"Águas Lindas - Belém (PA)";"35 a 39 anos";"647,74";"767,93";"511,16"
"Águas Lindas - Belém (PA)";"40 a 44 anos";"722,39";"839,77";"573,75"
"Águas Lindas - Belém (PA)";"45 a 49 anos";"736,37";"841,32";"592,30"
"Águas Lindas - Belém (PA)";"50 a 54 anos";"651,11";"726,61";"557,28"
"Águas Lindas - Belém (PA)";"55 a 59 anos";"711,45";"833,49";"548,39"
"Águas Lindas - Belém (PA)";"60 a 69 anos";"703,62";"813,42";"586,15"
"Águas Lindas - Belém (PA)";"70 anos ou mais";"678,92";"755,45";"612,45"
"Aurá - Belém (PA)";"Total";"592,34";"676,79";"491,87"
"Aurá - Belém (PA)";"10 a 14 anos";"78,89";"84,00";"72,50"
"Aurá - Belém (PA)";"15 a 19 anos";"461,23";"399,68";"542,21"
"Aurá - Belém (PA)";"15 a 17 anos";"277,76";"274,27";"284,17"
"Aurá - Belém (PA)";"18 ou 19 anos";"576,74";"498,21";"661,31"
"Aurá - Belém (PA)";"20 a 24 anos";"481,28";"529,49";"398,10"
"Aurá - Belém (PA)";"25 a 29 anos";"547,73";"654,94";"395,27"
"Aurá - Belém (PA)";"30 a 34 anos";"482,00";"547,84";"416,16"
"Aurá - Belém (PA)";"35 a 39 anos";"777,81";"957,55";"616,36"
"Aurá - Belém (PA)";"40 a 44 anos";"590,94";"667,86";"488,98"
"Aurá - Belém (PA)";"45 a 49 anos";"663,67";"752,78";"560,85"
"Aurá - Belém (PA)";"50 a 54 anos";"689,55";"812,96";"574,66"
"Aurá - Belém (PA)";"55 a 59 anos";"716,03";"856,52";"489,08"
"Aurá - Belém (PA)";"60 a 69 anos";"689,37";"834,26";"544,48"
"Aurá - Belém (PA)";"70 anos ou mais";"619,68";"722,50";"510,00"
"Bengui - Belém (PA)";"Total";"709,35";"805,21";"590,38"
"Bengui - Belém (PA)";"10 a 14 anos";"208,87";"237,04";"176,80"
"Bengui - Belém (PA)";"15 a 19 anos";"369,34";"402,57";"316,43"
"Bengui - Belém (PA)";"15 a 17 anos";"304,58";"332,67";"260,73"
"Bengui - Belém (PA)";"18 ou 19 anos";"411,10";"447,09";"353,06"
"Bengui - Belém (PA)";"20 a 24 anos";"550,56";"591,45";"491,50"
"Bengui - Belém (PA)";"25 a 29 anos";"650,29";"719,40";"556,26"
"Bengui - Belém (PA)";"30 a 34 anos";"683,53";"778,58";"562,70"
"Bengui - Belém (PA)";"35 a 39 anos";"788,88";"917,04";"620,99"
"Bengui - Belém (PA)";"40 a 44 anos";"758,33";"859,53";"633,07"
"Bengui - Belém (PA)";"45 a 49 anos";"857,82";"987,55";"685,55"
"Bengui - Belém (PA)";"50 a 54 anos";"831,87";"971,87";"671,56"
"Bengui - Belém (PA)";"55 a 59 anos";"891,70";"1037,11";"717,13"
"Bengui - Belém (PA)";"60 a 69 anos";"770,08";"893,55";"637,31"
"Bengui - Belém (PA)";"70 anos ou mais";"663,28";"768,65";"591,71"
"Cabanagem - Belém (PA)";"Total";"670,91";"748,57";"569,17"
"Cabanagem - Belém (PA)";"10 a 14 anos";"207,12";"191,98";"226,92"
"Cabanagem - Belém (PA)";"15 a 19 anos";"407,14";"440,31";"357,31"
"Cabanagem - Belém (PA)";"15 a 17 anos";"327,53";"338,49";"310,54"
"Cabanagem - Belém (PA)";"18 ou 19 anos";"454,57";"502,23";"384,33"
"Cabanagem - Belém (PA)";"20 a 24 anos";"529,22";"569,77";"455,61"
"Cabanagem - Belém (PA)";"25 a 29 anos";"635,16";"688,88";"552,37"
"Cabanagem - Belém (PA)";"30 a 34 anos";"664,84";"709,78";"606,08"
"Cabanagem - Belém (PA)";"35 a 39 anos";"723,68";"844,99";"589,78"
"Cabanagem - Belém (PA)";"40 a 44 anos";"735,89";"829,12";"627,09"
"Cabanagem - Belém (PA)";"45 a 49 anos";"739,83";"850,18";"588,52"
"Cabanagem - Belém (PA)";"50 a 54 anos";"731,44";"869,65";"560,07"
"Cabanagem - Belém (PA)";"55 a 59 anos";"923,89";"1138,90";"621,64"
"Cabanagem - Belém (PA)";"60 a 69 anos";"721,61";"796,34";"646,22"
"Cabanagem - Belém (PA)";"70 anos ou mais";"638,47";"686,61";"603,90"
"Coqueiro - Belém (PA)";"Total";"1207,41";"1359,27";"1040,54"
"Coqueiro - Belém (PA)";"10 a 14 anos";"312,53";"304,24";"320,33"
"Coqueiro - Belém (PA)";"15 a 19 anos";"481,92";"509,27";"447,52"
"Coqueiro - Belém (PA)";"15 a 17 anos";"387,63";"431,49";"336,08"
"Coqueiro - Belém (PA)";"18 ou 19 anos";"536,68";"552,35";"516,19"
"Coqueiro - Belém (PA)";"20 a 24 anos";"707,72";"745,51";"661,61"
"Coqueiro - Belém (PA)";"25 a 29 anos";"930,91";"1027,36";"816,43"
"Coqueiro - Belém (PA)";"30 a 34 anos";"1106,24";"1227,82";"963,49"
"Coqueiro - Belém (PA)";"35 a 39 anos";"1169,07";"1338,52";"973,37"
"Coqueiro - Belém (PA)";"40 a 44 anos";"1305,54";"1486,80";"1107,11"
"Coqueiro - Belém (PA)";"45 a 49 anos";"1507,51";"1715,25";"1266,29"
"Coqueiro - Belém (PA)";"50 a 54 anos";"1495,65";"1737,02";"1250,37"
"Coqueiro - Belém (PA)";"55 a 59 anos";"1737,78";"2000,55";"1448,01"
"Coqueiro - Belém (PA)";"60 a 69 anos";"1604,37";"1878,35";"1339,14"
"Coqueiro - Belém (PA)";"70 anos ou mais";"1294,36";"1513,86";"1150,70"
"Parque Verde - Belém (PA)";"Total";"1397,49";"1608,71";"1152,83"
"Parque Verde - Belém (PA)";"10 a 14 anos";"226,44";"249,06";"207,19"
"Parque Verde - Belém (PA)";"15 a 19 anos";"474,99";"465,02";"487,25"
"Parque Verde - Belém (PA)";"15 a 17 anos";"344,33";"382,37";"307,58"
"Parque Verde - Belém (PA)";"18 ou 19 anos";"562,09";"510,76";"636,56"
"Parque Verde - Belém (PA)";"20 a 24 anos";"686,15";"710,36";"652,41"
"Parque Verde - Belém (PA)";"25 a 29 anos";"928,63";"966,09";"882,46"
"Parque Verde - Belém (PA)";"30 a 34 anos";"1143,30";"1266,66";"995,05"
"Parque Verde - Belém (PA)";"35 a 39 anos";"1573,12";"1765,52";"1350,23"
"Parque Verde - Belém (PA)";"40 a 44 anos";"1705,26";"1886,34";"1480,29"
"Parque Verde - Belém (PA)";"45 a 49 anos";"2071,61";"2600,11";"1458,17"
"Parque Verde - Belém (PA)";"50 a 54 anos";"1910,17";"2381,39";"1372,86"
"Parque Verde - Belém (PA)";"55 a 59 anos";"1954,54";"2445,84";"1382,85"
"Parque Verde - Belém (PA)";"60 a 69 anos";"1696,42";"2076,55";"1345,10"
"Parque Verde - Belém (PA)";"70 anos ou mais";"1450,25";"1953,24";"1139,52"
"Pratinha - Belém (PA)";"Total";"960,04";"1081,26";"797,28"
"Pratinha - Belém (PA)";"10 a 14 anos";"204,44";"239,68";"163,40"
"Pratinha - Belém (PA)";"15 a 19 anos";"371,20";"401,92";"320,34"
"Pratinha - Belém (PA)";"15 a 17 anos";"301,78";"298,51";"306,67"
"Pratinha - Belém (PA)";"18 ou 19 anos";"420,74";"470,85";"331,24"
"Pratinha - Belém (PA)";"20 a 24 anos";"584,40";"620,12";"527,84"
"Pratinha - Belém (PA)";"25 a 29 anos";"698,12";"766,85";"605,54"
"Pratinha - Belém (PA)";"30 a 34 anos";"839,11";"894,15";"763,75"
"Pratinha - Belém (PA)";"35 a 39 anos";"1131,55";"1294,18";"923,74"
"Pratinha - Belém (PA)";"40 a 44 anos";"1229,53";"1399,40";"998,93"
"Pratinha - Belém (PA)";"45 a 49 anos";"1313,68";"1521,56";"1043,50"
"Pratinha - Belém (PA)";"50 a 54 anos";"1436,62";"1672,97";"1080,55"
"Pratinha - Belém (PA)";"55 a 59 anos";"1417,39";"1703,14";"1020,78"
"Pratinha - Belém (PA)";"60 a 69 anos";"959,01";"1091,15";"815,58"
"Pratinha - Belém (PA)";"70 anos ou mais";"847,71";"995,11";"709,71"
"São Clemente - Belém (PA)";"Total";"602,09";"661,21";"505,84"
"São Clemente - Belém (PA)";"10 a 14 anos";"214,70";"231,23";"202,06"
"São Clemente - Belém (PA)";"15 a 19 anos";"438,81";"477,00";"346,42"
"São Clemente - Belém (PA)";"15 a 17 anos";"407,87";"449,83";"272,67"
"São Clemente - Belém (PA)";"18 ou 19 anos";"456,10";"494,13";"376,59"
"São Clemente - Belém (PA)";"20 a 24 anos";"533,95";"572,23";"452,98"
"São Clemente - Belém (PA)";"25 a 29 anos";"551,10";"609,33";"452,10"
"São Clemente - Belém (PA)";"30 a 34 anos";"638,36";"713,75";"527,01"
"São Clemente - Belém (PA)";"35 a 39 anos";"644,12";"700,14";"567,17"
"São Clemente - Belém (PA)";"40 a 44 anos";"690,17";"763,56";"554,07"
"São Clemente - Belém (PA)";"45 a 49 anos";"609,64";"670,21";"495,56"
"São Clemente - Belém (PA)";"50 a 54 anos";"711,09";"754,67";"634,40"
"São Clemente - Belém (PA)";"55 a 59 anos";"546,88";"642,83";"407,75"
"São Clemente - Belém (PA)";"60 a 69 anos";"544,36";"607,13";"482,73"
"São Clemente - Belém (PA)";"70 anos ou mais";"547,47";"568,18";"525,24"
"Tapanã - Belém (PA)";"Total";"893,79";"1007,84";"748,02"
"Tapanã - Belém (PA)";"10 a 14 anos";"206,56";"222,30";"190,45"
"Tapanã - Belém (PA)";"15 a 19 anos";"401,69";"445,83";"336,62"
"Tapanã - Belém (PA)";"15 a 17 anos";"296,55";"327,53";"256,08"
"Tapanã - Belém (PA)";"18 ou 19 anos";"475,03";"521,69";"400,10"
"Tapanã - Belém (PA)";"20 a 24 anos";"594,16";"640,39";"519,90"
"Tapanã - Belém (PA)";"25 a 29 anos";"726,20";"788,45";"636,20"
"Tapanã - Belém (PA)";"30 a 34 anos";"828,25";"930,42";"702,19"
"Tapanã - Belém (PA)";"35 a 39 anos";"972,12";"1129,39";"770,43"
"Tapanã - Belém (PA)";"40 a 44 anos";"968,39";"1115,55";"779,87"
"Tapanã - Belém (PA)";"45 a 49 anos";"1139,83";"1331,24";"877,94"
"Tapanã - Belém (PA)";"50 a 54 anos";"1204,06";"1382,00";"983,06"
"Tapanã - Belém (PA)";"55 a 59 anos";"1271,64";"1458,03";"1035,68"
"Tapanã - Belém (PA)";"60 a 69 anos";"1110,72";"1218,04";"1002,37"
"Tapanã - Belém (PA)";"70 anos ou mais";"847,31";"1031,25";"724,43"
"Una - Belém (PA)";"Total";"738,39";"797,53";"658,06"
"Una - Belém (PA)";"10 a 14 anos";"250,84";"255,71";"244,64"
"Una - Belém (PA)";"15 a 19 anos";"427,47";"403,89";"454,00"
"Una - Belém (PA)";"15 a 17 anos";"364,00";"371,58";"350,91"
"Una - Belém (PA)";"18 ou 19 anos";"462,09";"427,50";"493,10"
"Una - Belém (PA)";"20 a 24 anos";"583,30";"613,16";"524,71"
"Una - Belém (PA)";"25 a 29 anos";"673,92";"700,63";"634,91"
"Una - Belém (PA)";"30 a 34 anos";"712,36";"758,22";"649,77"
"Una - Belém (PA)";"35 a 39 anos";"747,19";"832,58";"629,06"
"Una - Belém (PA)";"40 a 44 anos";"840,57";"905,38";"743,61"
"Una - Belém (PA)";"45 a 49 anos";"765,14";"861,60";"638,27"
"Una - Belém (PA)";"50 a 54 anos";"968,07";"1141,81";"762,91"
"Una - Belém (PA)";"55 a 59 anos";"949,59";"991,09";"894,79"
"Una - Belém (PA)";"60 a 69 anos";"840,56";"929,00";"753,19"
"Una - Belém (PA)";"70 anos ou mais";"710,02";"820,00";"627,15"
"Águas Negras - Belém (PA)";"Total";"823,74";"934,37";"684,67"
"Águas Negras - Belém (PA)";"10 a 14 anos";"140,29";"144,59";"137,94"
"Águas Negras - Belém (PA)";"15 a 19 anos";"318,70";"372,56";"245,15"
"Águas Negras - Belém (PA)";"15 a 17 anos";"221,36";"260,00";"188,44"
"Águas Negras - Belém (PA)";"18 ou 19 anos";"385,37";"426,50";"306,40"
"Águas Negras - Belém (PA)";"20 a 24 anos";"549,07";"581,04";"492,69"
"Águas Negras - Belém (PA)";"25 a 29 anos";"679,31";"761,48";"563,80"
"Águas Negras - Belém (PA)";"30 a 34 anos";"768,89";"825,13";"685,09"
"Águas Negras - Belém (PA)";"35 a 39 anos";"893,88";"1040,57";"733,63"
"Águas Negras - Belém (PA)";"40 a 44 anos";"1015,27";"1226,97";"777,57"
"Águas Negras - Belém (PA)";"45 a 49 anos";"989,34";"1152,96";"727,85"
"Águas Negras - Belém (PA)";"50 a 54 anos";"976,35";"1121,08";"770,02"
"Águas Negras - Belém (PA)";"55 a 59 anos";"1196,89";"1516,88";"896,18"
"Águas Negras - Belém (PA)";"60 a 69 anos";"1035,32";"1240,99";"852,86"
"Águas Negras - Belém (PA)";"70 anos ou mais";"845,30";"870,36";"827,87"
"Agulha - Belém (PA)";"Total";"827,38";"954,92";"663,98"
"Agulha - Belém (PA)";"10 a 14 anos";"212,09";"255,95";"169,71"
"Agulha - Belém (PA)";"15 a 19 anos";"373,69";"385,71";"357,55"
"Agulha - Belém (PA)";"15 a 17 anos";"301,09";"327,61";"265,12"
"Agulha - Belém (PA)";"18 ou 19 anos";"419,15";"422,30";"414,95"
"Agulha - Belém (PA)";"20 a 24 anos";"589,48";"643,77";"499,87"
"Agulha - Belém (PA)";"25 a 29 anos";"708,48";"802,34";"565,75"
"Agulha - Belém (PA)";"30 a 34 anos";"774,59";"895,55";"612,02"
"Agulha - Belém (PA)";"35 a 39 anos";"906,12";"1038,66";"737,73"
"Agulha - Belém (PA)";"40 a 44 anos";"902,75";"1043,57";"712,79"
"Agulha - Belém (PA)";"45 a 49 anos";"1009,15";"1181,56";"797,50"
"Agulha - Belém (PA)";"50 a 54 anos";"1048,22";"1267,38";"786,69"
"Agulha - Belém (PA)";"55 a 59 anos";"1079,88";"1252,63";"871,91"
"Agulha - Belém (PA)";"60 a 69 anos";"922,11";"1146,68";"692,09"
"Agulha - Belém (PA)";"70 anos ou mais";"832,38";"1039,03";"676,48"
"Campina de Icoaraci - Belém (PA)";"Total";"876,28";"1009,84";"715,64"
"Campina de Icoaraci - Belém (PA)";"10 a 14 anos";"191,31";"222,67";"150,69"
"Campina de Icoaraci - Belém (PA)";"15 a 19 anos";"378,56";"449,27";"274,61"
"Campina de Icoaraci - Belém (PA)";"15 a 17 anos";"261,38";"303,53";"205,78"
