Bairro,Grupo de idade,Total,Total.1,Total.2
Cruzeiro,30 a 34 anos,702,404,298
Cruzeiro,35 a 39 anos,698,371,327
Cruzeiro,40 a 44 anos,616,337,279
Cruzeiro,45 a 49 anos,554,305,249
Cruzeiro,50 a 54 anos,454,247,207
Cruzeiro,55 a 59 anos,360,179,181
Cruzeiro,60 a 69 anos,537,260,277
Cruzeiro,70 anos ou mais,497,193,304
Maracacuera,Total,6112,3617,2495
Maracacuera,10 a 14 anos,84,45,39
Maracacuera,15 a 19 anos,300,209,91
Maracacuera,15 a 17 anos,126,86,40
Maracacuera,18 ou 19 anos,174,123,51
Maracacuera,20 a 24 anos,739,483,256
Maracacuera,25 a 29 anos,886,528,358
Maracacuera,30 a 34 anos,920,523,397
Maracacuera,35 a 39 anos,816,485,331
Maracacuera,40 a 44 anos,719,406,313
Maracacuera,45 a 49 anos,519,293,226
Maracacuera,50 a 54 anos,384,232,152
Maracacuera,55 a 59 anos,243,149,94
Maracacuera,60 a 69 anos,300,171,129
Maracacuera,70 anos ou mais,202,93,109
Paracuri,Total,3870,2200,1670
Paracuri,10 a 14 anos,65,31,34
Paracuri,15 a 19 anos,175,102,73
Paracuri,15 a 17 anos,71,37,34
Paracuri,18 ou 19 anos,104,65,39
Paracuri,20 a 24 anos,434,290,144
Paracuri,25 a 29 anos,519,298,221
Paracuri,30 a 34 anos,595,326,269
Paracuri,35 a 39 anos,507,276,231
Paracuri,40 a 44 anos,459,255,204
Paracuri,45 a 49 anos,327,190,137
Paracuri,50 a 54 anos,248,152,96
Paracuri,55 a 59 anos,172,96,76
Paracuri,60 a 69 anos,227,116,111
Paracuri,70 anos ou mais,142,68,74
Parque Guajará,Total,14953,8302,6651
Parque Guajará,10 a 14 anos,231,128,103
Parque Guajará,15 a 19 anos,655,400,255
Parque Guajará,15 a 17 anos,279,172,107
Parque Guajará,18 ou 19 anos,376,228,148
Parque Guajará,20 a 24 anos,1590,967,623
Parque Guajará,25 a 29 anos,1982,1141,841
Parque Guajará,30 a 34 anos,2360,1316,1044
Parque Guajará,35 a 39 anos,2215,1179,1036
Parque Guajará,40 a 44 anos,1802,1005,797
Parque Guajará,45 a 49 anos,1283,711,572
Parque Guajará,50 a 54 anos,964,535,429
Parque Guajará,55 a 59 anos,635,328,307
Parque Guajará,60 a 69 anos,738,379,359
Parque Guajará,70 anos ou mais,498,213,285
Ponta Grossa,Total,6694,3597,3097
Ponta Grossa,10 a 14 anos,56,28,28
Ponta Grossa,15 a 19 anos,188,115,73
Ponta Grossa,15 a 17 anos,72,46,26
Ponta Grossa,18 ou 19 anos,116,69,47
Ponta Grossa,20 a 24 anos,625,364,261
Ponta Grossa,25 a 29 anos,823,458,365
Ponta Grossa,30 a 34 anos,825,451,374
Ponta Grossa,35 a 39 anos,772,435,337
Ponta Grossa,40 a 44 anos,727,407,320
Ponta Grossa,45 a 49 anos,645,369,276
Ponta Grossa,50 a 54 anos,553,275,278
Ponta Grossa,55 a 59 anos,427,236,191
Ponta Grossa,60 a 69 anos,557,279,278
Ponta Grossa,70 anos ou mais,496,180,316
Tenoné,Total,13199,7333,5866
Tenoné,10 a 14 anos,189,95,94
Tenoné,15 a 19 anos,517,312,205
Tenoné,15 a 17 anos,242,137,105
Tenoné,18 ou 19 anos,275,175,100
Tenoné,20 a 24 anos,1460,897,563
Tenoné,25 a 29 anos,1772,993,779
Tenoné,30 a 34 anos,2082,1121,961
Tenoné,35 a 39 anos,1914,1085,829
Tenoné,40 a 44 anos,1658,882,776
Tenoné,45 a 49 anos,1187,645,542
Tenoné,50 a 54 anos,850,484,366
Tenoné,55 a 59 anos,552,325,227
Tenoné,60 a 69 anos,614,316,298
Tenoné,70 anos ou mais,404,178,226
São João do Outeiro,Total,5582,3182,2400
São João do Outeiro,10 a 14 anos,107,54,53
São João do Outeiro,15 a 19 anos,215,127,88
São João do Outeiro,15 a 17 anos,100,57,43
São João do Outeiro,18 ou 19 anos,115,70,45
São João do Outeiro,20 a 24 anos,511,329,182
São João do Outeiro,25 a 29 anos,672,376,296
São João do Outeiro,30 a 34 anos,730,384,346
São João do Outeiro,35 a 39 anos,702,375,327
São João do Outeiro,40 a 44 anos,576,336,240
São João do Outeiro,45 a 49 anos,491,296,195
São João do Outeiro,50 a 54 anos,426,263,163
São João do Outeiro,55 a 59 anos,338,193,145
São João do Outeiro,60 a 69 anos,493,277,216
São João do Outeiro,70 anos ou mais,321,172,149
Itaiteua,Total,1005,556,449
Itaiteua,10 a 14 anos,54,30,24
Itaiteua,15 a 19 anos,57,36,21
Itaiteua,15 a 17 anos,27,14,13
Itaiteua,18 ou 19 anos,30,22,8
Itaiteua,20 a 24 anos,116,64,52
Itaiteua,25 a 29 anos,134,68,66
Itaiteua,30 a 34 anos,110,65,45
Itaiteua,35 a 39 anos,113,64,49
Itaiteua,40 a 44 anos,94,52,42
Itaiteua,45 a 49 anos,86,50,36
Itaiteua,50 a 54 anos,72,40,32
Itaiteua,55 a 59 anos,37,20,17
Itaiteua,60 a 69 anos,74,35,39
Itaiteua,70 anos ou mais,58,32,26
Brasília,Total,2265,1363,902
Brasília,10 a 14 anos,21,14,7
Brasília,15 a 19 anos,92,58,34
Brasília,15 a 17 anos,35,23,12
Brasília,18 ou 19 anos,57,35,22
Brasília,20 a 24 anos,229,152,77
Brasília,25 a 29 anos,319,203,116
Brasília,30 a 34 anos,305,181,124
Brasília,35 a 39 anos,244,151,93
Brasília,40 a 44 anos,275,174,101
Brasília,45 a 49 anos,192,114,78
Brasília,50 a 54 anos,153,98,55
Brasília,55 a 59 anos,123,71,52
Brasília,60 a 69 anos,170,77,93
Brasília,70 anos ou mais,142,70,72
Água Boa,Total,3920,2152,1768
Água Boa,10 a 14 anos,65,29,36
Água Boa,15 a 19 anos,159,85,74
Água Boa,15 a 17 anos,77,38,39
Água Boa,18 ou 19 anos,82,47,35
Água Boa,20 a 24 anos,408,254,154
Água Boa,25 a 29 anos,472,263,209
Água Boa,30 a 34 anos,490,261,229
Água Boa,35 a 39 anos,482,237,245
Água Boa,40 a 44 anos,439,236,203
Água Boa,45 a 49 anos,350,204,146
Água Boa,50 a 54 anos,285,167,118
Água Boa,55 a 59 anos,221,128,93
Água Boa,60 a 69 anos,336,181,155
Água Boa,70 anos ou mais,213,107,106
Aeroporto,Total,571,302,269
Aeroporto,10 a 14 anos,6,5,1
Aeroporto,15 a 19 anos,20,10,10
Aeroporto,15 a 17 anos,13,6,7
Aeroporto,18 ou 19 anos,7,4,3
Aeroporto,20 a 24 anos,45,30,15
Aeroporto,25 a 29 anos,56,29,27
Aeroporto,30 a 34 anos,78,40,38
Aeroporto,35 a 39 anos,63,36,27
Aeroporto,40 a 44 anos,62,33,29
Aeroporto,45 a 49 anos,52,29,23
Aeroporto,50 a 54 anos,43,19,24
Aeroporto,55 a 59 anos,38,19,19
Aeroporto,60 a 69 anos,63,31,32
Aeroporto,70 anos ou mais,45,21,24
Arirambá,Total,610,364,246
Arirambá,10 a 14 anos,17,8,9
Arirambá,15 a 19 anos,27,11,16
Arirambá,15 a 17 anos,14,10,4
Arirambá,18 ou 19 anos,13,1,12
Arirambá,20 a 24 anos,37,24,13
Arirambá,25 a 29 anos,79,50,29
Arirambá,30 a 34 anos,63,40,23
Arirambá,35 a 39 anos,87,46,41
Arirambá,40 a 44 anos,66,42,24
Arirambá,45 a 49 anos,54,32,22
Arirambá,50 a 54 anos,53,33,20
Arirambá,55 a 59 anos,42,25,17
Arirambá,60 a 69 anos,58,38,20
Arirambá,70 anos ou mais,27,15,12
Carananduba,Total,2405,1312,1093
Carananduba,10 a 14 anos,40,24,16
Carananduba,15 a 19 anos,129,75,54
Carananduba,15 a 17 anos,59,29,30
Carananduba,18 ou 19 anos,70,46,24
Carananduba,20 a 24 anos,247,150,97
Carananduba,25 a 29 anos,291,161,130
Carananduba,30 a 34 anos,317,157,160
Carananduba,35 a 39 anos,304,164,140
Carananduba,40 a 44 anos,231,133,98
Carananduba,45 a 49 anos,192,100,92
Carananduba,50 a 54 anos,146,78,68
Carananduba,55 a 59 anos,122,69,53
Carananduba,60 a 69 anos,207,110,97
Carananduba,70 anos ou mais,179,91,88
Caruara,Total,363,209,154
Caruara,10 a 14 anos,14,10,4
Caruara,15 a 19 anos,24,16,8
Caruara,15 a 17 anos,11,6,5
Caruara,18 ou 19 anos,13,10,3
Caruara,20 a 24 anos,32,18,14
Caruara,25 a 29 anos,67,31,36
Caruara,30 a 34 anos,28,22,6
Caruara,35 a 39 anos,50,28,22
Caruara,40 a 44 anos,27,13,14
Caruara,45 a 49 anos,38,20,18
Caruara,50 a 54 anos,19,10,9
Caruara,55 a 59 anos,20,14,6
Caruara,60 a 69 anos,30,20,10
Caruara,70 anos ou mais,14,7,7
Farol,Total,418,230,188
Farol,10 a 14 anos,6,4,2
Farol,15 a 19 anos,12,7,5
Farol,15 a 17 anos,6,3,3
Farol,18 ou 19 anos,6,4,2
Farol,20 a 24 anos,32,18,14
Farol,25 a 29 anos,49,29,20
Farol,30 a 34 anos,47,23,24
Farol,35 a 39 anos,53,26,27
Farol,40 a 44 anos,51,31,20
Farol,45 a 49 anos,36,22,14
Farol,50 a 54 anos,18,8,10
Farol,55 a 59 anos,22,13,9
Farol,60 a 69 anos,48,21,27
Farol,70 anos ou mais,44,28,16
Mangueiras,Total,1270,685,585
Mangueiras,10 a 14 anos,25,14,11
Mangueiras,15 a 19 anos,65,40,25
Mangueiras,15 a 17 anos,33,20,13
Mangueiras,18 ou 19 anos,32,20,12
Mangueiras,20 a 24 anos,113,63,50
Mangueiras,25 a 29 anos,149,83,66
Mangueiras,30 a 34 anos,157,88,69
Mangueiras,35 a 39 anos,177,85,92
Mangueiras,40 a 44 anos,127,69,58
Mangueiras,45 a 49 anos,103,54,49
Mangueiras,50 a 54 anos,73,42,31
Mangueiras,55 a 59 anos,68,39,29
Mangueiras,60 a 69 anos,116,67,49
Mangueiras,70 anos ou mais,97,41,56
Maracajá,Total,1560,816,744
Maracajá,10 a 14 anos,10,3,7
Maracajá,15 a 19 anos,45,24,21
Maracajá,15 a 17 anos,21,13,8
Maracajá,18 ou 19 anos,24,11,13
Maracajá,20 a 24 anos,131,74,57
Maracajá,25 a 29 anos,196,114,82
Maracajá,30 a 34 anos,176,98,78
Maracajá,35 a 39 anos,195,95,100
Maracajá,40 a 44 anos,188,107,81
Maracajá,45 a 49 anos,168,90,78
Maracajá,50 a 54 anos,96,51,45
Maracajá,55 a 59 anos,88,40,48
Maracajá,60 a 69 anos,143,65,78
Maracajá,70 anos ou mais,124,55,69
Natal do Murubira,Total,429,219,210
Natal do Murubira,10 a 14 anos,13,6,7
Natal do Murubira,15 a 19 anos,15,8,7
Natal do Murubira,15 a 17 anos,5,1,4
Natal do Murubira,18 ou 19 anos,10,7,3
Natal do Murubira,20 a 24 anos,44,24,20
Natal do Murubira,25 a 29 anos,51,29,22
Natal do Murubira,30 a 34 anos,37,18,19
Natal do Murubira,35 a 39 anos,58,30,28
Natal do Murubira,40 a 44 anos,46,26,20
Natal do Murubira,45 a 49 anos,31,17,14
Natal do Murubira,50 a 54 anos,23,10,13
Natal do Murubira,55 a 59 anos,22,11,11
Natal do Murubira,60 a 69 anos,49,24,25
Natal do Murubira,70 anos ou mais,40,16,24
Porto Arthur,Total,127,80,47
Porto Arthur,10 a 14 anos,1,1,-
Porto Arthur,15 a 19 anos,3,3,-
Porto Arthur,15 a 17 anos,1,1,-
Porto Arthur,18 ou 19 anos,2,2,-
Porto Arthur,20 a 24 anos,6,4,2
Porto Arthur,25 a 29 anos,19,11,8
Porto Arthur,30 a 34 anos,15,11,4
Porto Arthur,35 a 39 anos,9,5,4
Porto Arthur,40 a 44 anos,17,12,5
Porto Arthur,45 a 49 anos,10,5,5
Porto Arthur,50 a 54 anos,11,7,4
Porto Arthur,55 a 59 anos,10,7,3
Porto Arthur,60 a 69 anos,17,9,8
Porto Arthur,70 anos ou mais,9,5,4
São Francisco,Total,838,466,372
São Francisco,10 a 14 anos,6,4,2
São Francisco,15 a 19 anos,37,19,18
São Francisco,15 a 17 anos,13,3,10
São Francisco,18 ou 19 anos,24,16,8
São Francisco,20 a 24 anos,73,47,26
São Francisco,25 a 29 anos,107,59,48
São Francisco,30 a 34 anos,118,56,62
São Francisco,35 a 39 anos,102,61,41
São Francisco,40 a 44 anos,65,46,19
São Francisco,45 a 49 anos,68,35,33
São Francisco,50 a 54 anos,76,42,34
São Francisco,55 a 59 anos,53,31,22
São Francisco,60 a 69 anos,71,37,34
São Francisco,70 anos ou mais,62,29,33
Sucurijuquara,Total,384,220,164
Sucurijuquara,10 a 14 anos,2,2,-
Sucurijuquara,15 a 19 anos,20,15,5
Sucurijuquara,15 a 17 anos,4,4,-
Sucurijuquara,18 ou 19 anos,16,11,5
Sucurijuquara,20 a 24 anos,45,31,14
Sucurijuquara,25 a 29 anos,53,31,22
Sucurijuquara,30 a 34 anos,46,25,21
Sucurijuquara,35 a 39 anos,41,25,16
Sucurijuquara,40 a 44 anos,31,18,13
Sucurijuquara,45 a 49 anos,44,25,19
Sucurijuquara,50 a 54 anos,21,13,8
Sucurijuquara,55 a 59 anos,29,12,17
Sucurijuquara,60 a 69 anos,30,12,18
Sucurijuquara,70 anos ou mais,22,11,11
Vila,Total,1662,865,797
Vila,10 a 14 anos,19,11,8
Vila,15 a 19 anos,40,26,14
Vila,15 a 17 anos,13,7,6
Vila,18 ou 19 anos,27,19,8
Vila,20 a 24 anos,129,70,59
Vila,25 a 29 anos,155,86,69
Vila,30 a 34 anos,180,98,82
Vila,35 a 39 anos,167,88,79
Vila,40 a 44 anos,169,88,81
Vila,45 a 49 anos,187,104,83
Vila,50 a 54 anos,125,69,56
Vila,55 a 59 anos,131,60,71
Vila,60 a 69 anos,178,90,88
Vila,70 anos ou mais,182,75,107
Praia Grande,Total,377,210,167
Praia Grande,10 a 14 anos,3,-,3
Praia Grande,15 a 19 anos,15,13,2
Praia Grande,15 a 17 anos,7,6,1
Praia Grande,18 ou 19 anos,8,7,1
Praia Grande,20 a 24 anos,33,21,12
Praia Grande,25 a 29 anos,46,26,20
Praia Grande,30 a 34 anos,35,17,18
Praia Grande,35 a 39 anos,49,28,21
Praia Grande,40 a 44 anos,50,27,23
Praia Grande,45 a 49 anos,34,16,18
Praia Grande,50 a 54 anos,28,19,9
Praia Grande,55 a 59 anos,20,11,9
Praia Grande,60 a 69 anos,39,23,16
Praia Grande,70 anos ou mais,25,9,16
Chapéu Virado,Total,573,311,262
Chapéu Virado,10 a 14 anos,1,-,1
Chapéu Virado,15 a 19 anos,15,10,5
Chapéu Virado,15 a 17 anos,5,2,3
Chapéu Virado,18 ou 19 anos,10,8,2
Chapéu Virado,20 a 24 anos,53,28,25
Chapéu Virado,25 a 29 anos,77,45,32
Chapéu Virado,30 a 34 anos,67,38,29
Chapéu Virado,35 a 39 anos,73,33,40
Chapéu Virado,40 a 44 anos,67,45,22
Chapéu Virado,45 a 49 anos,53,30,23
Chapéu Virado,50 a 54 anos,40,22,18
Chapéu Virado,55 a 59 anos,25,10,15
Chapéu Virado,60 a 69 anos,55,34,21
Chapéu Virado,70 anos ou mais,47,16,31
Murubira,Total,778,455,323
Murubira,10 a 14 anos,47,22,25
Murubira,15 a 19 anos,35,25,10
Murubira,15 a 17 anos,20,14,6
Murubira,18 ou 19 anos,15,11,4
Murubira,20 a 24 anos,69,49,20
Murubira,25 a 29 anos,80,49,31
Murubira,30 a 34 anos,109,54,55
Murubira,35 a 39 anos,106,60,46
Murubira,40 a 44 anos,77,50,27
Murubira,45 a 49 anos,58,39,19
Murubira,50 a 54 anos,47,22,25
Murubira,55 a 59 anos,40,25,15
Murubira,60 a 69 anos,69,37,32
Murubira,70 anos ou mais,41,23,18
Bonfim,Total,209,144,65
Bonfim,10 a 14 anos,2,1,1
Bonfim,15 a 19 anos,18,10,8
Bonfim,15 a 17 anos,10,5,5
Bonfim,18 ou 19 anos,8,5,3
Bonfim,20 a 24 anos,27,19,8
Bonfim,25 a 29 anos,23,15,8
Bonfim,30 a 34 anos,38,28,10
Bonfim,35 a 39 anos,22,15,7
Bonfim,40 a 44 anos,24,17,7
Bonfim,45 a 49 anos,22,15,7
Bonfim,50 a 54 anos,11,8,3
Bonfim,55 a 59 anos,10,6,4
Bonfim,60 a 69 anos,11,9,2
Bonfim,70 anos ou mais,1,1,-
Marahú,Total,72,49,23
Marahú,10 a 14 anos,-,-,-
Marahú,15 a 19 anos,-,-,-
Marahú,15 a 17 anos,-,-,-
Marahú,18 ou 19 anos,-,-,-
Marahú,20 a 24 anos,3,3,-
Marahú,25 a 29 anos,4,1,3
Marahú,30 a 34 anos,19,11,8
Marahú,35 a 39 anos,8,7,1
Marahú,40 a 44 anos,18,12,6
Marahú,45 a 49 anos,8,6,2
Marahú,50 a 54 anos,9,7,2
Marahú,55 a 59 anos,3,2,1
Marahú,60 a 69 anos,-,-,-
Marahú,70 anos ou mais,-,-,-
Paraíso,Total,172,94,78
Paraíso,10 a 14 anos,6,4,2
Paraíso,15 a 19 anos,4,2,2
Paraíso,15 a 17 anos,-,-,-
Paraíso,18 ou 19 anos,4,2,2
Paraíso,20 a 24 anos,16,8,8
Paraíso,25 a 29 anos,15,10,5
Paraíso,30 a 34 anos,23,13,10
Paraíso,35 a 39 anos,21,11,10
Paraíso,40 a 44 anos,18,13,5
Paraíso,45 a 49 anos,14,6,8
Paraíso,50 a 54 anos,9,4,5
Paraíso,55 a 59 anos,8,3,5
Paraíso,60 a 69 anos,23,11,12
Paraíso,70 anos ou mais,15,9,6
Baía do Sol,Total,1119,636,483
Baía do Sol,10 a 14 anos,11,8,3
Baía do Sol,15 a 19 anos,31,19,12
Baía do Sol,15 a 17 anos,17,9,8
Baía do Sol,18 ou 19 anos,14,10,4
Baía do Sol,20 a 24 anos,72,44,28
Baía do Sol,25 a 29 anos,139,64,75
Baía do Sol,30 a 34 anos,163,98,65
Baía do Sol,35 a 39 anos,133,73,60
Baía do Sol,40 a 44 anos,110,63,47
Baía do Sol,45 a 49 anos,75,38,37
Baía do Sol,50 a 54 anos,78,50,28
Baía do Sol,55 a 59 anos,70,41,29
Baía do Sol,60 a 69 anos,132,73,59
Baía do Sol,70 anos ou mais,105,65,40
